file_name,entry_id,block_name,source_tag,name_metal_tag,topology_tag,dim_tag,file_size_bytes,file_sha1,chemical_formula_sum_raw,parse_status,parse_fail_reason
2003[Zn][nan]3[ASR]5.cif,2003,2003[Zn][nan]3[ASR]5,ASR,Zn,nan,3,7164,09c385e33670152cc6a145d2bfcc66bc1354abd5,"""Zn10 H12 C40 O36""",PASS,
2003[Zn][nan]3[FSR]1.cif,2003,2003[Zn][nan]3[FSR]1,FSR,Zn,nan,3,11779,81ab8cd288331d669457ea1b6b201b18d1c8928a,"""Zn8 H48 C48 O64""",PASS,
2003[Zn][nan]3[FSR]2.cif,2003,2003[Zn][nan]3[FSR]2,FSR,Zn,nan,3,11779,e58fd669aa0d6c1067cb85733553268aff78ccbf,"""Zn8 H48 C48 O64""",PASS,
2003[Zn][nan]3[FSR]3.cif,2003,2003[Zn][nan]3[FSR]3,FSR,Zn,nan,3,11793,42c1a8244db644dedef6c11dad61b0b88e825ab7,"""Zn8 H48 C48 O64""",PASS,
2003[Zn][nan]3[FSR]5.cif,2003,2003[Zn][nan]3[FSR]5,FSR,Zn,nan,3,8744,9a995301324faf18f66c991432f7cafdf64808bd,"""Zn10 H28 C40 O44""",PASS,
2003[Zn][nia]3[ASR]1.cif,2003,2003[Zn][nia]3[ASR]1,ASR,Zn,nia,3,8337,fe68a9e197b5fed349b97b9d5f7768c2f996249d,"""Zn4 P4 H48 C36 O24""",PASS,
2003[Zn][nia]3[FSR]1.cif,2003,2003[Zn][nia]3[FSR]1,FSR,Zn,nia,3,8281,d59581543b8c734dc8254309b3c50d8ba40d5455,"""Zn4 P4 H48 C36 O24""",PASS,
2003[Zn][pts]3[ASR]1.cif,2003,2003[Zn][pts]3[ASR]1,ASR,Zn,pts,3,6228,ce9f84cb8bd0717ca34fa7018fbae250d0f4dced,"""Zn4 H8 C40 O32""",PASS,
2003[Zn][pts]3[FSR]1.cif,2003,2003[Zn][pts]3[FSR]1,FSR,Zn,pts,3,6228,3209e2675afe16061bc8001ada1d8a8f8ee95f45,"""Zn4 H8 C40 O32""",PASS,
2003[Zn][usf]3[ASR]1.cif,2003,2003[Zn][usf]3[ASR]1,ASR,Zn,usf,3,27634,4c65ee706c7e9069d2c6fcbe6f0b050a15ffeab3,"""Zn12 H132 C204 N12 O48""",PASS,
2003[Zn][usf]3[FSR]1.cif,2003,2003[Zn][usf]3[FSR]1,FSR,Zn,usf,3,27622,4d82e0ab0c11732f2eece4c11f606143084b9ccf,"""Zn12 H132 C204 N12 O48""",PASS,
2004[Ag][gis]3[ASR]1.cif,2004,2004[Ag][gis]3[ASR]1,ASR,Ag,gis,3,8342,500a47fc4cbe7e272dee99b1400bb4ce06647920,"""Ag4 H40 C48 N24""",PASS,
2004[Ag][gis]3[ASR]2.cif,2004,2004[Ag][gis]3[ASR]2,ASR,Ag,gis,3,8338,de4d4c5529f1c14c980750a4ad309b0783cbde2b,"""Ag4 H40 C48 N24""",PASS,
2004[Ag][gis]3[FSR]1.cif,2004,2004[Ag][gis]3[FSR]1,FSR,Ag,gis,3,8350,1c6565c011166910f80dec974eb7bc5b6d158e87,"""Ag4 H40 C48 N24""",PASS,
2004[Ag][gis]3[FSR]2.cif,2004,2004[Ag][gis]3[FSR]2,FSR,Ag,gis,3,8346,367769c8e50bbb28144702fd17eb9beeb887591f,"""Ag4 H40 C48 N24""",PASS,
2004[Ag][pts]3[ASR]1.cif,2004,2004[Ag][pts]3[ASR]1,ASR,Ag,pts,3,25056,9f116637182a57af9dced7b22f0e294ed06bee2e,"""Ag8 H128 C192 S8 N32""",PASS,
2004[Ag][pts]3[ASR]2.cif,2004,2004[Ag][pts]3[ASR]2,ASR,Ag,pts,3,25015,2f78001e37183aaa88b378be17f8cc2de275a678,"""Ag8 H128 C192 S8 N32""",PASS,
2004[Ag][pts]3[ASR]3.cif,2004,2004[Ag][pts]3[ASR]3,ASR,Ag,pts,3,25060,48a3bb6afc27cdb56f9307c2838f8840ce3a4e86,"""Ag8 H128 C192 S8 N32""",PASS,
2004[Ag][pts]3[FSR]1.cif,2004,2004[Ag][pts]3[FSR]1,FSR,Ag,pts,3,25056,9b1fdd902a6dd2ceaa7efcb7d3cefdab399cf48f,"""Ag8 H128 C192 S8 N32""",PASS,
2004[Ag][pts]3[FSR]2.cif,2004,2004[Ag][pts]3[FSR]2,FSR,Ag,pts,3,24989,5bbc4b35e9150b2a47685c671c521a6092758210,"""Ag8 H128 C192 S8 N32""",PASS,
2004[Ag][pts]3[FSR]3.cif,2004,2004[Ag][pts]3[FSR]3,FSR,Ag,pts,3,25010,a29c303dae81a2e797248e2d6dafc522263c4df2,"""Ag8 H128 C192 S8 N32""",PASS,
2004[Ag][sra]3[ASR]1.cif,2004,2004[Ag][sra]3[ASR]1,ASR,Ag,sra,3,23674,16f5729a63c2d70ad612f26eac4893f33f419560,"""Ag12 H120 C144 N72""",PASS,
2004[Al][bpq]3[ASR]1.cif,2004,2004[Al][bpq]3[ASR]1,ASR,Al,bpq,3,5694,418b474ef99820a4d0e6bab47402411282f88fbb,"""Al4 H20 C32 O20""",PASS,
2004[Al][bpq]3[ASR]2.cif,2004,2004[Al][bpq]3[ASR]2,ASR,Al,bpq,3,20876,3c389fc35a81413206eaaf1e8c5ad464f24dbbe5,"""Al16 H80 C128 O80""",PASS,
2004[CdMo][nan]3[ASR]1.cif,2004,2004[CdMo][nan]3[ASR]1,ASR,CdMo,nan,3,27633,75e4259cab28174f26efcf2643760f37192fef7e,"""Cd10 Mo32 P16 H96 C120 N24 O108""",PASS,
2004[CdV][xbe]3[ASR]1.cif,2004,2004[CdV][xbe]3[ASR]1,ASR,CdV,xbe,3,11782,00b99b1f002ead531d9e5c088554b26840993b31,"""V4 Cd4 P4 H56 C60 N12 O28""",PASS,
2004[CdV][xbe]3[FSR]1.cif,2004,2004[CdV][xbe]3[FSR]1,FSR,CdV,xbe,3,13654,bdeaa4967a639404f229d7af9c3f08969495c79d,"""V4 Cd4 P4 H72 C60 N12 O40""",PASS,
2004[Cd][bnn]3[ASR]1.cif,2004,2004[Cd][bnn]3[ASR]1,ASR,Cd,bnn,3,61039,8e70e29f439c1d46594ef79ebb07d060a8fc1d92,"""Cd16 H320 C464 N48 O64""",PASS,
2004[Cd][bnn]3[FSR]1.cif,2004,2004[Cd][bnn]3[FSR]1,FSR,Cd,bnn,3,61070,e7c97d0187dc821347e1c01801ad6bf3099f62b9,"""Cd16 H320 C464 N48 O64""",PASS,
2004[Cd][dia]3[ASR]1.cif,2004,2004[Cd][dia]3[ASR]1,ASR,Cd,dia,3,13664,151dbcc3d81cffdb9a5a2e16baadc93bc9d17bd3,"""Cd4 H72 C88 N8 O24""",PASS,
2004[Cd][dia]3[FSR]1.cif,2004,2004[Cd][dia]3[FSR]1,FSR,Cd,dia,3,14451,08eafee79ee7a42dbc6efe2dceaad8461e8764b5,"""Cd4 H80 C88 N8 O28""",PASS,
2004[Cd][nan]3[FSR]1.cif,2004,2004[Cd][nan]3[FSR]1,FSR,Cd,nan,3,8396,5c4083e041c79f0a350f5d08a98eca6ea95bba56,"""Cd3 H44 C36 N28 O6""",PASS,
2004[Cd][rob]3[ASR]1.cif,2004,2004[Cd][rob]3[ASR]1,ASR,Cd,rob,3,10994,64ec20664535218db35a4e8f76d7dc9efc85301f,"""Cd4 H48 C72 N16 O16""",PASS,
2004[Cd][rob]3[FSR]1.cif,2004,2004[Cd][rob]3[FSR]1,FSR,Cd,rob,3,11006,9a00d26501df8a0bd7e368002a9d5fd476fe4d7e,"""Cd4 H48 C72 N16 O16""",PASS,
2004[CoV][xbe]3[ASR]1.cif,2004,2004[CoV][xbe]3[ASR]1,ASR,CoV,xbe,3,11779,a1f176688526e0ab5c731591f83f91ab34d0fe55,"""V4 Co4 P4 H56 C60 N12 O28""",PASS,
2004[Co][cag]3[ASR]1.cif,2004,2004[Co][cag]3[ASR]1,ASR,Co,cag,3,18692,eded13d09f8efa942df2fa697fcf3e25874ed76e,"""Co16 H96 C96 N64""",PASS,
2004[Co][cag]3[FSR]1.cif,2004,2004[Co][cag]3[FSR]1,FSR,Co,cag,3,18628,83193ad271357f8e59d74cc009967fcc510b6bb6,"""Co16 H96 C96 N64""",PASS,
2004[Co][nbo]3[ASR]1.cif,2004,2004[Co][nbo]3[ASR]1,ASR,Co,nbo,3,18176,ad74f040dd1506857d29eafb68695de59a799ff3,"""Co30 H36 C96 O102""",PASS,
2004[Co][pcu]3[ASR]1.cif,2004,2004[Co][pcu]3[ASR]1,ASR,Co,pcu,3,14590,f6c0998eed7a05c167f149764980c475fa8ee2dc,"""Co6 H66 C108 N6 O24""",PASS,
2004[Co][pcu]3[ASR]2.cif,2004,2004[Co][pcu]3[ASR]2,ASR,Co,pcu,3,9946,045f82ad3f7721305a00c753ddaffa87c41a44ab,"""Co4 H44 C72 N4 O16""",PASS,
2004[Co][pcu]3[FSR]1.cif,2004,2004[Co][pcu]3[FSR]1,FSR,Co,pcu,3,9938,637569f3018a23d855817dd872d10e35550b6024,"""Co4 H44 C72 N4 O16""",PASS,
2004[Co][rtl]3[ASR]1.cif,2004,2004[Co][rtl]3[ASR]1,ASR,Co,rtl,3,7802,d088ad7a195c385a581d5921b92c3187af989a70,"""Co4 H32 C48 N8 O16""",PASS,
2004[Co][rtl]3[FSR]1.cif,2004,2004[Co][rtl]3[FSR]1,FSR,Co,rtl,3,7814,2c55ea625b976c5d3fb0ad862d80a0a5e262d22e,"""Co4 H32 C48 N8 O16""",PASS,
2004[Cr][flu]3[ASR]1.cif,2004,2004[Cr][flu]3[ASR]1,ASR,Cr,flu,3,28319,19854f805625d95b667b73ac88ed458b9fb94b76,"""Cr24 H96 C192 O104""",PASS,
2004[Cr][reo]3[ASR]1.cif,2004,2004[Cr][reo]3[ASR]1,ASR,Cr,reo,3,41854,9ab8276554afc538afbd39a381fc84d359f53ea2,"""Cr36 H144 C288 O156""",PASS,
2004[Cu][asf]3[ASR]1.cif,2004,2004[Cu][asf]3[ASR]1,ASR,Cu,asf,3,9159,140bc509edfb7fa757e4769a2046d35ff6d9a518,"""Cu8 H48 C48 Br8 N16""",PASS,
2004[Cu][asf]3[ASR]2.cif,2004,2004[Cu][asf]3[ASR]2,ASR,Cu,asf,3,9142,4e31d0d7415e6a2e7c8b562302600238e96568c9,"""Cu8 H48 C48 I8 N16""",PASS,
2004[Cu][asf]3[FSR]1.cif,2004,2004[Cu][asf]3[FSR]1,FSR,Cu,asf,3,9127,5b137d67ad5ceeeeb13d445d2e817ee7721d62c4,"""Cu8 H48 C48 Br8 N16""",PASS,
2004[Cu][asf]3[FSR]2.cif,2004,2004[Cu][asf]3[FSR]2,FSR,Cu,asf,3,9134,c932aab7137ea00114d947ef1ac9f956b6c9852b,"""Cu8 H48 C48 I8 N16""",PASS,
2004[Cu][dia]3[ASR]1.cif,2004,2004[Cu][dia]3[ASR]1,ASR,Cu,dia,3,14141,138fb4254b3b3058c9910cb2e16bf1028b365d38,"""Cu4 H64 C96 N32 O8""",PASS,
2004[Cu][dia]3[ASR]2.cif,2004,2004[Cu][dia]3[ASR]2,ASR,Cu,dia,3,10176,f0e8e89d36afa806976136ba09d9e4c4d0c78c8d,"""Cu4 H64 C64 S8 I4""",PASS,
2004[Cu][dia]3[ASR]3.cif,2004,2004[Cu][dia]3[ASR]3,ASR,Cu,dia,3,10134,eddbe290557b4e103d562b9fcac480b02b29f95e,"""Cu4 H64 C64 S8 Br4""",PASS,
2004[Cu][dia]3[ASR]4.cif,2004,2004[Cu][dia]3[ASR]4,ASR,Cu,dia,3,4351,4acb88fb3fa6fa00cdde6e902901dd12481bd45f,"""Cu16 C8 S8 I16 N8""",PASS,
2004[Cu][dia]3[FSR]1.cif,2004,2004[Cu][dia]3[FSR]1,FSR,Cu,dia,3,10188,b63df7d654572650a10f477a9b0e671bc6700641,"""Cu4 H64 C64 S8 I4""",PASS,
2004[Cu][dia]3[FSR]2.cif,2004,2004[Cu][dia]3[FSR]2,FSR,Cu,dia,3,10185,6cc4f4d20bef5435635a1603d6af2fe4455b0a3d,"""Cu4 H64 C64 S8 Br4""",PASS,
2004[Cu][dia]3[FSR]3.cif,2004,2004[Cu][dia]3[FSR]3,FSR,Cu,dia,3,4353,be5cc27933d5aa7f58d7935243a3e9f8522287b5,"""Cu16 C8 S8 I16 N8""",PASS,
2004[Cu][mog]3[ASR]1.cif,2004,2004[Cu][mog]3[ASR]1,ASR,Cu,mog,3,16161,99f35c6604a94896d6cb1b9c6dd41c3a10738af5,"""Cu6 H60 C108 S12 N24 O24""",PASS,
2004[Cu][mog]3[FSR]1.cif,2004,2004[Cu][mog]3[FSR]1,FSR,Cu,mog,3,16144,61d220336994c3323231f465fac34eedb2531b4a,"""Cu6 H60 C108 S12 N24 O24""",PASS,
2004[Cu][nan]3[ASR]1.cif,2004,2004[Cu][nan]3[ASR]1,ASR,Cu,nan,3,5935,e6be0b9cc5e5e1a421921ac345ff697f7adb075c,"""Cu4 H16 C32 N12 O16""",PASS,
2004[Cu][nan]3[ASR]2.cif,2004,2004[Cu][nan]3[ASR]2,ASR,Cu,nan,3,5953,a38c083758c79ee59e3a6e6fe6d14f03e4317192,"""Cu4 H16 C32 N12 O16""",PASS,
2004[Cu][nan]3[FSR]1.cif,2004,2004[Cu][nan]3[FSR]1,FSR,Cu,nan,3,5947,719999f5543ba50585a53aa6f158178655ab68e9,"""Cu4 H16 C32 N12 O16""",PASS,
2004[Cu][nan]3[FSR]2.cif,2004,2004[Cu][nan]3[FSR]2,FSR,Cu,nan,3,5953,68384ed5b8ec3c1282078b29f874c8d18d95d51b,"""Cu4 H16 C32 N12 O16""",PASS,
2004[Cu][nbo]3[ASR]1.cif,2004,2004[Cu][nbo]3[ASR]1,ASR,Cu,nbo,3,15005,1ab89a05dd5b93809f0316ea1d70ea8f81b136fb,"""Cu12 H48 C72 N60 O24""",PASS,
2004[Cu][nbo]3[FSR]1.cif,2004,2004[Cu][nbo]3[FSR]1,FSR,Cu,nbo,3,17345,126939fe06916b18ca562c932d3417a12d8a3f22,"""Cu12 H72 C72 N60 O36""",PASS,
2004[Cu][pts]3[ASR]1.cif,2004,2004[Cu][pts]3[ASR]1,ASR,Cu,pts,3,25024,86b186ba2feb1217f225e4b76df1ac5568dc33cf,"""Cu8 H128 C192 S8 N32""",PASS,
2004[Cu][sqc]3[ASR]1.cif,2004,2004[Cu][sqc]3[ASR]1,ASR,Cu,sqc,3,17355,8d5b72057c780ef3ecc4660ea75591067792c9ee,"""Cu12 H72 C96 N48 O24""",PASS,
2004[Cu][sra]3[ASR]1.cif,2004,2004[Cu][sra]3[ASR]1,ASR,Cu,sra,3,4881,371b6d5293dc408bf713d276f8a5bd7d8e3f9bbb,"""Cu4 H16 C24 N20""",PASS,
2004[Fe][dia]3[ASR]2.cif,2004,2004[Fe][dia]3[ASR]2,ASR,Fe,dia,3,2902,ffc817335ad35f3e3c20dae6644d940d2048ccbf,"""Fe4 C8 Cl4 O18""",PASS,
2004[Fe][dia]3[ASR]3.cif,2004,2004[Fe][dia]3[ASR]3,ASR,Fe,dia,3,2906,e1156d28515f12f8a178d6e201e3c72f114233db,"""Fe4 C8 Cl4 O18""",PASS,
2004[Ho][pcu]3[ASR]1.cif,2004,2004[Ho][pcu]3[ASR]1,ASR,Ho,pcu,3,42010,3de2adf2242306b1e4080e2b7981c2ea63226474,"""Ho28 H176 C288 O132""",PASS,
2004[In][nan]3[ASR]1.cif,2004,2004[In][nan]3[ASR]1,ASR,In,nan,3,5421,c3986b5a5f2110ca9ed0eb090760e3cd80589ffb,"""In8 P8 C8 O48""",PASS,
2004[In][tcs]3[ASR]1.cif,2004,2004[In][tcs]3[ASR]1,ASR,In,tcs,3,1839,ac6095a2008d6488dbcb5c55a65550df2aa99d8e,"""In2 P2 C2 O12""",PASS,
2004[La][nan]3[ASR]1.cif,2004,2004[La][nan]3[ASR]1,ASR,La,nan,3,15796,e6aeff0f0d70bf44004fa5b4b2ade7c89a285a4d,"""La4 H80 C96 N16 O32""",PASS,
2004[Mn][bnn]3[ASR]2.cif,2004,2004[Mn][bnn]3[ASR]2,ASR,Mn,bnn,3,3970,5f12568b4b16a73a5ca494c620f1dd9b47e0e921,"""Mn2 H12 C24 N4 O8""",PASS,
2004[Mn][dia]3[ASR]1.cif,2004,2004[Mn][dia]3[ASR]1,ASR,Mn,dia,3,7798,c2fcd9a370ceb22b16c72c2bf39c3869d2557590,"""Mn12 H24 C24 O48""",PASS,
2004[Mn][dia]3[ASR]2.cif,2004,2004[Mn][dia]3[ASR]2,ASR,Mn,dia,3,7817,554aaed68729299b8e551f3ab7b1fc5a019c1320,"""Mn12 H24 C24 O48""",PASS,
2004[Mn][dia]3[ASR]3.cif,2004,2004[Mn][dia]3[ASR]3,ASR,Mn,dia,3,7785,01d41d81bc57e910929849b5d19c6248ec465ac5,"""Mn12 H24 C24 O48""",PASS,
2004[Mn][dia]3[ASR]4.cif,2004,2004[Mn][dia]3[ASR]4,ASR,Mn,dia,3,7812,6ee09dc678c1499b7a2228bdd36965658dc2c8e3,"""Mn12 H24 C24 O48""",PASS,
2004[Mn][dia]3[ASR]5.cif,2004,2004[Mn][dia]3[ASR]5,ASR,Mn,dia,3,4356,d59b3fda7201db2e7831b92aa4ed5879e14f5906,"""Mn4 H16 C16 O20""",PASS,
2004[Mn][fet]3[ASR]1.cif,2004,2004[Mn][fet]3[ASR]1,ASR,Mn,fet,3,9373,0d9dddd4411e4ce6462e1ed6c5ea1d92cb49095a,"""Mn4 H48 C56 N8 O16""",PASS,
2004[Mn][fet]3[ASR]2.cif,2004,2004[Mn][fet]3[ASR]2,ASR,Mn,fet,3,9386,4deb87c71b823bb052d3047badcf411f07029b68,"""Mn4 H48 C56 N8 O16""",PASS,
2004[Ni][pcu]3[ASR]1.cif,2004,2004[Ni][pcu]3[ASR]1,ASR,Ni,pcu,3,11233,3e38dbb64db364a4297a11f48695c1b824a382cc,"""Ni4 H48 C76 N8 O24""",PASS,
2004[Pr][nan]3[ASR]1.cif,2004,2004[Pr][nan]3[ASR]1,ASR,Pr,nan,3,15485,c15731cedf3943698796225e83ad896b451a528d,"""Pr8 H96 C72 O48""",PASS,
2004[Pr][sqc]3[ASR]1.cif,2004,2004[Pr][sqc]3[ASR]1,ASR,Pr,sqc,3,4363,f476d5ad4e760f242cc713a1dfab8617f3e2b448,"""Pr2 H24 C18 O12""",PASS,
2004[Tb][mog]3[ASR]1.cif,2004,2004[Tb][mog]3[ASR]1,ASR,Tb,mog,3,8082,52c2c54a7ef6ec773efe81095a350162be995ae7,"""Tb2 H34 C60 N4 O12""",PASS,
2004[Yb][mog]3[ASR]1.cif,2004,2004[Yb][mog]3[ASR]1,ASR,Yb,mog,3,8092,25597584e0b0f3fb8ef15717029efe079cba56e5,"""Yb2 H34 C60 N4 O12""",PASS,
2004[Yb][pcu]3[ASR]1.cif,2004,2004[Yb][pcu]3[ASR]1,ASR,Yb,pcu,3,41755,4fe36d7a771e7b0041c452fb0a7b7c89ff6ba3ae,"""Yb28 H176 C288 O128""",PASS,
2004[Zn][nan]3[ASR]1.cif,2004,2004[Zn][nan]3[ASR]1,ASR,Zn,nan,3,12189,74a98c18051431498cc299590980bcbf0028d5b9,"""Zn10 P8 H56 C56 N12 O32""",PASS,
2004[Zn][nan]3[ASR]2.cif,2004,2004[Zn][nan]3[ASR]2,ASR,Zn,nan,3,3551,ab4283d2d6bb08764fad37b25f66fce68b772169,"""Zn8 H20 C2 N2 O12""",PASS,
2004[Zn][nan]3[ASR]3.cif,2004,2004[Zn][nan]3[ASR]3,ASR,Zn,nan,3,10998,2e59321f62794cfcc63f79a9bede914623542216,"""Zn8 H48 C64 N8 O28""",PASS,
2004[Zn][nan]3[ASR]4.cif,2004,2004[Zn][nan]3[ASR]4,ASR,Zn,nan,3,46861,15b8547e73c0e2726c02e5e348c6bbb519f61f6d,"""Zn72 H160 C192 O272""",PASS,
2004[Zn][pcu]3[ASR]1.cif,2004,2004[Zn][pcu]3[ASR]1,ASR,Zn,pcu,3,10196,3053ec0f095de803ef3fa7a9f1a7430f42f57163,"""Zn4 H44 C64 N8 O24""",PASS,
2004[Zn][pcu]3[ASR]2.cif,2004,2004[Zn][pcu]3[ASR]2,ASR,Zn,pcu,3,14996,f0855dd40abee7a73fa8de7a9ed4230971837f31,"""Zn8 H80 C88 N8 O32""",PASS,
2004[Zn][pcu]3[ASR]3.cif,2004,2004[Zn][pcu]3[ASR]3,ASR,Zn,pcu,3,7782,bdaa4625ba8dcc2eb8943a6d402fabe6001eae54,"""Zn4 H40 C44 N4 O16""",PASS,
2004[Zn][ths]3[ASR]1.cif,2004,2004[Zn][ths]3[ASR]1,ASR,Zn,ths,3,22149,221f4cbfef052b925b702099437bac715d0a318a,"""Zn12 H96 C144 I24 N48""",PASS,
2005[Ag][dia]3[ASR]1.cif,2005,2005[Ag][dia]3[ASR]1,ASR,Ag,dia,3,10853,2ce3cb16a21f2150d5255a18e0151bdbed3810de,"""Ag2 H68 C76 N8""",PASS,
2005[Ag][dia]3[ASR]2.cif,2005,2005[Ag][dia]3[ASR]2,ASR,Ag,dia,3,6202,2aa26748e35cd1904b2929bb7cf51b6b99f3167d,"""Ag12 H24 C16 N32""",PASS,
2005[Ag][pts]3[ASR]2.cif,2005,2005[Ag][pts]3[ASR]2,ASR,Ag,pts,3,7026,b0a1668b7d7d4340aff058910312928084dc9d85,"""Ag4 H24 C40 N24 O4""",PASS,
2005[Cd][cds]3[ASR]1.cif,2005,2005[Cd][cds]3[ASR]1,ASR,Cd,cds,3,13634,0d2cf45f6c9a3986ea1734494e8e7890cb01c845,"""Cd4 H76 C84 N8 O24""",PASS,
2005[Cd][nan]3[ASR]1.cif,2005,2005[Cd][nan]3[ASR]1,ASR,Cd,nan,3,9570,16efad739670f553d38d0c05b2e36c67d9a8e55b,"""Cd6 H32 C64 O32""",PASS,
2005[Ce][nan]3[ASR]1.cif,2005,2005[Ce][nan]3[ASR]1,ASR,Ce,nan,3,4360,76c5520449a88057a6cb1b5021fc6c4a36ae35bb,"""Ce2 H18 C24 O12""",PASS,
2005[CoAg][utp]3[ASR]1.cif,2005,2005[CoAg][utp]3[ASR]1,ASR,CoAg,utp,3,44609,39dc0dd9241fe1427f17b9fa95e213fb4b781532,"""Co8 Ag8 H240 C336 N72""",PASS,
2005[Co][cds]3[ASR]1.cif,2005,2005[Co][cds]3[ASR]1,ASR,Co,cds,3,3962,20339b9d72e059f801606e532b16d27a8d48b5c8,"""Co2 H18 C22 N4 O4""",PASS,
2005[Co][dia]3[ASR]1.cif,2005,2005[Co][dia]3[ASR]1,ASR,Co,dia,3,7795,8babe837196b539c2fbcf622bc0edab5a1b61a28,"""Co12 H24 C24 O48""",PASS,
2005[Co][dia]3[ASR]2.cif,2005,2005[Co][dia]3[ASR]2,ASR,Co,dia,3,7804,548f7b7784185669c0b66b4d51aff0f3bd334d59,"""Co12 H24 C24 O48""",PASS,
2005[Co][dia]3[ASR]3.cif,2005,2005[Co][dia]3[ASR]3,ASR,Co,dia,3,7810,ab0fc46f1bcd2d3c7f4876063284d85edc8b3e48,"""Co12 H24 C24 O48""",PASS,
2005[Co][dia]3[ASR]6.cif,2005,2005[Co][dia]3[ASR]6,ASR,Co,dia,3,7783,4d5d44350eddf6f4993a45d827ee61b82ffa0611,"""Co12 H24 C24 O48""",PASS,
2005[Co][nan]3[ASR]1.cif,2005,2005[Co][nan]3[ASR]1,ASR,Co,nan,3,6427,30d08fbec876a014b8758b47183f0cd5199ad625,"""Co3 H26 C40 N10 O8""",PASS,
2005[Co][nan]3[ASR]2.cif,2005,2005[Co][nan]3[ASR]2,ASR,Co,nan,3,4886,bfb2551517c6492d1a027045b38091776a2b443a,"""Co8 P4 H4 C12 O36""",PASS,
2005[Co][nan]3[ASR]3.cif,2005,2005[Co][nan]3[ASR]3,ASR,Co,nan,3,4238,d4166951acb3d0657edc4b822d65ae145b13e2d4,"""Co6 H6 C24 O18""",PASS,
2005[Co][nan]3[ASR]5.cif,2005,2005[Co][nan]3[ASR]5,ASR,Co,nan,3,2168,ca799e82e788e19c1a20bd8420848558c617949d,"""Co3 H2 C8 O10""",PASS,
2005[Co][srs]3[ASR]1.cif,2005,2005[Co][srs]3[ASR]1,ASR,Co,srs,3,23471,6092f872134b03a24a65ab3228d8d67e053cc6a2,"""Co8 H96 C160 S16 N64""",PASS,
2005[Cr][mtn]3[ASR]1.cif,2005,2005[Cr][mtn]3[ASR]1,ASR,Cr,mtn,3,235862,a1cd5f86469bdc796f76600b4d03f1d0884576d7,"""Cr204 H816 C1632 O884""",PASS,
2005[CuMo][nan]3[ASR]1.cif,2005,2005[CuMo][nan]3[ASR]1,ASR,CuMo,nan,3,5357,35e95a2576d95b7aed4feea0a75a33b9a367fc87,"""Cu3 Mo2 H24 C30 N6 O6""",PASS,
2005[CuSm][stp]3[ASR]1.cif,2005,2005[CuSm][stp]3[ASR]1,ASR,CuSm,stp,3,12464,18ff5a4a0a6df92d7a37eab0dc870f4777731c5d,"""Sm4 Cu6 H60 C48 N12 O48""",PASS,
2005[Cu][dia]3[ASR]1.cif,2005,2005[Cu][dia]3[ASR]1,ASR,Cu,dia,3,7130,85580e069d89e54cfc6c11bccd50fd2953cb3c6d,"""Cu2 H40 C48 N8""",PASS,
2005[Cu][eta]3[ASR]1.cif,2005,2005[Cu][eta]3[ASR]1,ASR,Cu,eta,3,11374,0e7380f1a2adb3b1f24b5b9fffae99a609e7cd76,"""Cu6 H78 C42 N12 Cl6 O18""",PASS,
2005[Cu][lvt]3[ASR]1.cif,2005,2005[Cu][lvt]3[ASR]1,ASR,Cu,lvt,3,9394,7e380d5386c5f014ce2c5fd16ebe49eb9120770e,"""Cu4 H40 C68 N4 O16""",PASS,
2005[Cu][nbo]3[ASR]1.cif,2005,2005[Cu][nbo]3[ASR]1,ASR,Cu,nbo,3,7764,be6d737bd51593171c00c48c25acd02148c42ee0,"""Cu6 H48 C30 N18 O6""",PASS,
2005[Cu][nbo]3[ASR]2.cif,2005,2005[Cu][nbo]3[ASR]2,ASR,Cu,nbo,3,7041,6f6d0c1d3bb6362f47bea7ace60f56ca1cdd7616,"""Cu6 H18 C48 O24""",PASS,
2005[Cu][pts]3[ASR]1.cif,2005,2005[Cu][pts]3[ASR]1,ASR,Cu,pts,3,3431,59a4012fd70c482a700668b59339513b107ccf6f,"""Cu2 H4 C20 O16""",PASS,
2005[Cu][pts]3[ASR]2.cif,2005,2005[Cu][pts]3[ASR]2,ASR,Cu,pts,3,9416,f743cc7210745462fbd1467db9d22c774030e568,"""Cu4 H40 C68 N4 O16""",PASS,
2005[Cu][sxd]3[ASR]1.cif,2005,2005[Cu][sxd]3[ASR]1,ASR,Cu,sxd,3,4883,faeeed162fea9b3de90ada3e24834f741dac9798,"""Cu4 H20 C24 N4 O12""",PASS,
2005[Er][nan]3[ASR]1.cif,2005,2005[Er][nan]3[ASR]1,ASR,Er,nan,3,12340,fd1bd31d519275feefb729a24de11d780b9912dd,"""Er12 P4 H36 C44 N4 O76""",PASS,
2005[Er][nan]3[ASR]2.cif,2005,2005[Er][nan]3[ASR]2,ASR,Er,nan,3,3567,97e17f9fe70e36f3c6ff5fb736d38f1388ed1918,"""Er2 H12 C12 O18""",PASS,
2005[Er][nan]3[ASR]3.cif,2005,2005[Er][nan]3[ASR]3,ASR,Er,nan,3,11289,1c9204fbdcac7c915c7bfae31b92e6cf5617666a,"""Er4 H48 C84 O24""",PASS,
2005[Eu][nan]3[ASR]1.cif,2005,2005[Eu][nan]3[ASR]1,ASR,Eu,nan,3,36726,dd541e4560f758bbcec0b6fc03f5acbce8588ea1,"""Eu16 H144 C288 O96""",PASS,
